1,27.6,8.4,74.7,27.7,0.0,3.9,8.4,3.7
2,27.0,11.6,77.3,35.1,33.4,4.4,8.4,4.2
3,26.6,13.7,79.4,43.6,2.0,3.9,9.9,3.8
4,28.1,7.9,81.1,25.1,0.0,4.8,10.6,4
5,31.1,12.0,69.1,27.9,0.0,3.2,10.7,4
6,30.5,9.6,63.6,25.0,0.0,5.6,10.7,4.8
7,31.0,7.3,60.7,17.6,0.0,3.3,10.9,5.7
8,32.0,10.8,62.3,16.6,0.0,3.5,9.2,5.5
9,35.1,12.0,60.9,15.6,0.0,3.7,11.2,6.1
10,36.3,14.6,58.1,14.4,0.0,2.7,10.4,6.3
11,37.9,16.9,55.6,14.7,0.0,3.9,11,7
12,36.3,15.4,54.1,20.7,0.0,5.5,11.4,8.2
13,35.5,17.3,59.9,25.1,4.0,5.7,11.7,8.7
14,35.5,16.5,61.4,23.1,2.0,4.4,11.4,8.4
15,38.0,18.2,53.1,17.1,0.0,3.1,11.7,9.4
16,38.0,19.8,48.7,21.9,0.5,5.4,10.9,10.3
17,39.6,20.8,43.1,22.7,7.2,5,8.4,10.8
18,36.3,20.9,58.0,27.6,7.0,5.8,11.8,8.5
19,40.0,23.0,42.7,17.7,0.0,4.2,12.3,10.2
20,42.2,23.9,33.0,15.1,0.0,8.1,12.3,11.4
21,41.6,24.5,34.3,15.3,0.0,9.9,12.3,13.4
22,39.9,24.3,43.9,21.3,2.0,12.5,11.8,13
23,38.7,25.3,42.6,24.0,0.0,9.4,10.9,10.4
24,36.2,24.5,62.6,33.1,11.8,8.4,9.4,8.4
25,33.7,23.3,74.9,43.4,57.6,7.9,6.3,5.1
26,35.1,23.9,74.0,38.7,28.8,11.1,8.5,6.2
27,31.4,22.5,88.3,58.0,68.9,7.2,2.9,4.7
28,33.2,23.7,73.3,45.7,0.0,9.1,9.5,6.1
29,33.7,24.2,70.7,43.9,2.6,8.3,7.1,6.8
30,32.6,23.8,79.4,51.1,42.9,8.9,4,5.8
31,31.6,23.7,79.0,54.3,1.0,11.6,5.6,5.2
32,33.4,22.5,73.9,42.4,2.4,8,9.7,6.1
33,33.5,23.2,74.6,44.6,74.3,10.2,8,6.7
34,29.7,22.6,81.7,64.7,29.2,8.5,3.7,3.7
35,30.5,22.6,79.7,57.4,11.9,7.1,5,4.7
36,31.7,22.5,85.9,55.7,103.9,3.2,5.8,3.8
37,31.9,22.8,79.0,52.0,1.3,3.7,7.4,4.4
38,30.0,22.0,86.9,66.6,79.0,5.4,5.2,3.2
39,31.5,22.0,80.7,54.7,9.6,4,8.8,4.7
40,32.3,19.1,83.1,45.9,2.4,1.9,11.1,4.8
41,33.0,18.9,70.9,42.6,1.8,2.5,9.9,5.5
42,32.4,18.6,74.4,45.4,123.8,3.3,9.9,4.5
43,29.3,18.8,91.4,58.3,35.0,4.5,7.8,3.1
44,29.5,18.4,84.1,55.3,0.0,3.6,10.6,4.1
45,30.6,16.9,82.6,45.6,8.6,3.5,8.6,3.5
46,29.2,19.4,89.7,55.6,41.8,2.2,7.5,3.6
47,29.7,18.2,90.0,57.3,0.0,2.9,9.1,3.1
